『高雄。小蒙牛頂級麻辣養生鍋』～無限單點／吃到飽／哈根達斯／鴛鴦鍋,0,5,26,3,0
【台中餐廳】R星咖啡 (R STAR CAFF)-有超萌的店貓陪吃早午餐唷。環境好好拍、輕食野餐盒嘗鮮、寵物友善餐廳,0,18,58,14,0
團購聖品 辦公室和聚會時的必備點心  零食界多出了一位殺手 不吃會後悔莫及！！！  米其林二星零食 酷覓星 糙米捲,1,14,31,5,0
(台南東區)六吋盤早午餐 豐盛平價早餐拼盤選擇,0,15,51,9,3
【新竹美食懶人包】吃好料+愛甜點。含括日式料理、異國料理、中式料理、火鍋料理、早午餐、下午茶、夜市美食、新竹老店、食尚玩家推薦...等(1/13熱烈新增中),0,0,0,0,0
[美姬食記] 台北老店 內湖重現北平好滋味 都一處 內湖店＠台北市 ＠內湖區 ＠內湖科學園區 ＠港墘站,0,6,28,18,3
《台中南屯》韓系設計風格秘境咖啡館─脈博咖啡MAPPER CAFE,1,25,71,18,3
【彩妝】韓國 Mise en scene 美強生 護髮油 七款產品分享文,0,0,0,0,0
「王記府城肉粽台北西門店」 --- 簡單質樸料實在的美味小吃,0,11,54,21,0
【桃園市-桃園區】桃園藝文特區親子餐廳「Zooie魔法城堡主題親子館」,0,5,28,5,1
♥台北♥ 中和丼飯【悅勝.丼飯.生魚片.壽司專賣店】，新鮮美味的日本料理！內用還有料多味美的味噌湯免費品嚐！,1,23,63,16,1
呷飽祙【新北石碇･野宴食堂】深山秘境享當令好料,2,8,37,15,3
【美食】台北‧三味食堂‧CP值爆表的鮭魚生魚片,7,48,36,9,0
【宜蘭員山美食】老媽媽 豆腐乳桶仔雞❤️ 養生全雞套餐/手工醬油/酒釀鳳梨豆腐乳。桶仔雞養生新吃法!!!,0,9,38,16,2
"[桃園區]一番地壽喜燒(桃園總店)~大口吃肉就來這,多種肉質可選擇/桃園美食/藝文特區美食/壽喜燒/吃到飽/火鍋/方便停車",0,3,10,6,1
善化美食推薦懶人包(善化南科午餐/善化南科晚餐/善化南科餐廳/善化南科飲料店/善化南科商務便當/善化南科會議便當/善化南科部門聚餐/善化南科下午茶點心/外送/外賣/交通/地址/電話/秘書/助理),0,0,0,0,0
[彰化一日遊] 肉圓大PK 阿璋、阿三、北門口大亂鬥,0,0,0,0,0
手工製作多種茶口味的千層蛋糕 ~Overture 序曲審計366,0,4,12,7,2
【林口休閒】在電影院吃到飽!?  林口威秀Mappa廳,0,5,28,16,2
湖州鮮肉粽,0,0,0,0,0
桃園。福叁鍋物。價位偏高的火鍋店,0,7,44,16,0
【高雄】溫馨老字號～寬來順早餐店,0,7,49,19,2
【食-桃園區】肉多多火鍋❤四人挑戰100oz霸王龍霜降雪花牛❤大食量肉控不可錯過的暴龍級火鍋❤飲料冰淇淋自助吧,0,4,54,36,1
【台中美食】瘋蝦吃到飽餐廳~搬家囉!,0,7,34,13,2
▌台北 食記▌王品。青花驕 麻辣鍋 ♡ 鴨血、豆腐吃到飽。小朋友也可以吃的麻辣鍋 ♡ 果香系列麻辣鍋。麻、辣度可客製,1,18,56,29,1
【食記】新莊化成路│肥老闆羊肉羹│新莊朋友有福了│口口羊肉的高CP羊肉產品│學生族的最愛,0,6,23,20,1
台北不可錯過的10家早午餐,0,0,0,0,0
台中．夠殺夠霸氣的LV級暴衝檸檬塔@Cream Tea,1,30,67,24,1
[宜蘭礁溪] 礁溪必吃烤雞PK 甕窯雞V.S.火山爆發雞,0,0,0,0,0
《桃園大溪》GOGOBOX餐車誌in樂灣基地 可愛的美式鄉村風餐車隱藏版美食,0,9,36,18,1
[高雄] 左營 RAPL澎湃令果-美味蘋果派no.1,0,5,18,4,1
[桃園] 桃園市各區70間plus咖啡館+甜點坊下午茶小舖兒一覽（5/13更新）,0,0,0,0,0
。苗栗食記。飛牛牧場。自然健康歡樂親子同遊好景點,0,4,27,15,1
潔西麻的美食日記─【台北/中正區】觀光客來台必吃的傳統古早味早餐-->阜杭豆漿,1,6,27,19,2
【美食地圖】雲林斗六篇(持續新增),0,0,0,0,0
【台中火鍋推薦】拾七石頭火鍋-輕井澤新品牌，又一大器裝潢，石頭火鍋、麻辣鍋、壽喜鍋、和風鍋一次滿足，應該又會造成排隊人潮/台中美食/南屯區/排隊美食/菜單/免服務費,0,9,36,16,0
內湖日常|合點壽司台灣首間店 合點壽司內湖店準備中啦!! 必吃迴轉壽司再+1 がってん寿司 捷運美食 捷運西湖站美食,0,0,0,0,0
【員林美食】佔位餐廳★員林老宅改造小餐館~復古文青風★,0,2,30,14,0
【雙北學生聚餐懶人包】：平價美味高CP值推薦！高中同學會、大學聚會完全攻略，台北新北精選11間 ！塔塔懷特帶你吃～(2018更新),0,0,0,0,0
高雄鼓山▪鼎好汕頭小火鍋,0,3,19,11,0
【新莊美食】頭前豆漿店|40年老店古早味蛋餅，Q彈口感超越一般傳統粉漿餅皮!!搭配特製粉紅醬料實在涮嘴~新莊早餐推薦@鮪魚的奶奶,0,6,22,12,1
曾氏幸福，忠信市場旁的好味道,2,3,14,6,0
[桃園區．食]星上星港式飲茶(桃園總店)∥品項豐富令人眼花瞭亂，好想全部點一輪啊！,0,4,30,5,1
竹北-美食餐廳彙整(按區域分類),0,0,0,0,0
《肉多多》中壢也開分店了~肉多多集團(肉多多火鍋第一品牌)~中壢中山店~火鍋-中壢肉多多,0,5,49,27,0
"【花蓮市/宅配美食】 在地人推薦, 手工限量 ✿✿ 花崗山剝皮辣椒 ✿✿",0,7,9,6,1
高雄苓雅區鄧記家常牛肉麵在地30年眷村好味道,0,4,12,10,0
[台中x美食] 斗六夜市超人氣水果茶一中街也喝得到囉~新鮮現煮好喝不會膩♥雅淳水果茶 一中店＊北區,0,6,30,10,1
【高雄、左營】高雄巷弄內的深夜食堂-BITCH小姐,0,5,25,9,0
【台中 西屯】逢甲美食，韓國正統年糕鍋『三清洞摩西年糕鍋』(含菜單,0,9,31,8,1
[旅遊] 澎湖自由行 - 必去必吃必買疑難雜症之超詳細問與答!,0,0,0,0,0
三立草地狀元推薦～台中太平龜鹿二仙膠/龜鹿二仙膠料理/不孕症偏方,0,0,0,0,0
《食記》板橋。捷運府中站【檸檬草美食茶房】貼心２４Ｈ營業，全天候不打烊！愛聊多久就聊多久～,0,9,63,17,0
【高雄】七輪燒肉 巨蛋店│燒肉三響砲！原味、醬燒、辛口任你挑│天冷就是要吃肉啊．桑尼瘦不了,0,11,42,14,1
[桃園] 桃園火車站附近的小吃美食(一) 持續更新,0,0,0,0,0
一篇就搞定【永康街 ‧ 東門捷運站】十一間精選美食店家,0,0,0,0,0
【食記】↝台中↜ 焼き鳥專門店～鳥苑 地雞燒 Yakitori&Wine,2,24,107,26,0
【陽明山】山林裡的避暑勝地讓心裡跟著微笑~URS27M郊山食間,0,5,29,10,0
【台南美食-永康區】 |左營美食| |永康美食| |奇美醫院| 最美味最到底的餛飩就在《杜桑灶咖》鄰近奇美醫院、南台科技大學,0,7,29,11,0
[享樂零食]---新品推薦 酷覓星coolmix香鬆起司糙米捲,3,12,32,14,2
[台北美食] 泰街頭。泰國街頭小吃攤搬進餐廳裡，平民小吃CP值高 // 公館.捷運台電大樓站.台大商圈,0,15,67,18,1
{食記}{台南}{麻豆}八方雲集鍋貼水餃專賣店,0,4,30,19,0
【新竹。竹北】NIKKO Soymilk翻轉傳統中式早餐  豆漿Q饅堡/燒餅/板烤豆漿吐司/抹茶豆漿─日光豆漿,0,14,55,21,0
湯蒸火鍋-羅東林場鐵道店▋新鮮肉品與海鮮，在地蔬食好滋味，平實的價格與舒適的環境，好停車最方便,0,2,43,19,1
[台北美食] 開封包公府的私房麵（食尚玩家 隱藏巷子內好料 雙連蕃茄麵）,0,5,20,4,0
【楠梓區】高雄楠梓美食懶人包,0,0,0,0,0
《高雄三民》黑沃咖啡-平價咖啡創造不凡質感,0,3,29,5,0
【台南美食】一番地到台南囉！無湯的火鍋 x 有湯的燒烤│大口吃肉質滿分壽喜燒│Prime、Choice等級牛肉讓你吃到飽！,0,7,33,18,0
【高鐵美食】MIRUKU 十勝牛奶鍋專門店 環球左營店 北海道濃厚系の牛奶鍋物,2,11,49,10,0
白高顆(野葛根)的副作用? ,0,0,0,0,0
【雲林/虎尾】《虎尾美食懶人包》不管是早餐、早午餐、冰菓室、火鍋、宵夜，還是伴手禮，通通一網打盡！(2018.02.19更新~),0,0,0,0,0
[食記] 新北市板橋 ‧ 八色烤肉板橋三號店！韓國知名品牌新開幕（近板橋火車站、板橋捷運站）,0,6,75,28,0
[義式][東京][吉祥寺] スパ吉（SPAKICHI）｜和風現做手工義大利麵｜10分鐘內要吃完的超濃郁肉醬義大利麵,0,23,50,15,0
讓人垂涎三尺的內壢食物拼圖,0,0,0,0,0
台南早餐吐司吐司｜薯泥起司蛋餅超邪惡、芝麻豆漿健康！附菜單,4,27,64,24,1
[台北] 台北車站南陽街學生美食地圖,0,0,0,0,0
[內湖早午餐]Marcus老倉庫：工業風大空間．早午餐／漢堡／義大利麵,1,11,43,13,0
★【高雄左營】天水玥秘境鍋物殿。酒肉穿腸過，佛祖心中留！佛前大口吃肉！超詳細介紹!(附MENU),0,12,93,30,3
新北泰山餐廳~港龘港式/歐式百匯餐廳 泰山店 港點吃到飽,0,8,45,5,0
"食記│新北三芝│Le Coq 公雞咖啡, 淺水灣的復古雜貨咖啡廳",1,10,52,11,0
龍潭觀光夜市  5/3 – 7/7豪氣大獎TOYOTA新車  迺夜市人人都有機會,0,0,0,0,0
[食記推薦] [台北市–大安區] 泰街頭 / 呈現泰國街頭小吃經典 學生 平價 泰式料理 公館美食 台大周邊美食 特色餐廳,0,13,35,11,0
[台南善化 新市區美食推薦]美食懶人包 總整理(六十家餐廳小吃)!!日本料理，隱藏版美食，在地人生活，善化&美食,0,0,0,0,0
豬豬呀～你怎麼敢把起士背在身上呢？,0,7,12,7,0
岡山豐晟羊肉火鍋,0,3,10,4,1
[統一超商7-11咖啡價目表]CITY CAFÉ咖啡因熱量容量,0,0,0,0,0
[台中燒烤店] 好客-無煙海鮮炭火燒肉 /燒烤吃到飽 /台中西屯區老虎城,0,4,54,17,0
嘉義食記『菊鍋』人氣火鍋店,0,3,22,5,2
【桃園新屋食記】擁有峇里島風情的莫內咖啡,0,13,46,27,2
2018 台北早午餐懶人包 台北早午餐推薦 台北美式早午餐 台北法式早午餐 台北平價早午餐,0,0,0,0,0
【竹北 早午餐 】豐滿早午餐 全新開幕 選擇多 份量足 ,0,9,24,18,0
台北美食【三上咖哩】挑戰巨無霸咖哩成功免費吃！台北東區咖哩。日式餐廳。咖哩飯。炸雞。捷運忠孝復興美食,1,18,114,20,2
【旅遊】奧捷必買。告訴你哪裡買哪裡最便宜。快筆記筆記&#128221;,0,0,0,0,0
好喝泰式奶茶製作方式+配方+心得分享(內有步驟及照片說明),0,0,0,0,0
【台中西屯】Hide&Seek嘻遊聚親子餐廳~德國HABA頂級無毒遊具~球池滑梯~親切有禮的服務~位於中科商圈米平方商場~,0,17,84,15,2
【台北。食記】燒肉/冰淇淋/飲料吃喝到飽。桌邊服務創意料理 ─ 潮肉壽喜燒(忠孝店),0,9,55,15,0
【桃園大園 | 景觀咖啡廳】體驗飛機近距離飛越頭頂的震撼✈第三航廈咖啡廳,0,16,41,9,2
中壢美食❤LE BLE D'OR 金色三麥/中壢SOGO店/酥炸椒麻雞+德國豬腳+世界級的現釀啤酒/ 金色三麥二代店/金色三麥菜單跟價格/A21環北站/4/27新開幕,0,22,84,18,2
